nb,nc,date,Bob,Bill,Garfield,Calvin,Bart,Thor,Goku,Linus,Mulder,Jonny,Skinner,Oliver,Khan,Elmer,Hannibal,Tom,Barney,Fred,Kyle,Ned,Mario,Bashful,Dopey,Sleepy,Hungry,Hal,Claude,Jacques,Phineas,Ferb,Riker,Homer,Ralph,Charles,Howard,Dexter,Rudy,Edwin,Arthur,Bert,Ernie,Milo,Marvin,Luke,Bender,Victor,Icarus,Daedalus,Mack,Verne,Marcus,Loki,Herschel,Neil,Pete,Isaac,Bruce,Zeke,Jeffrey,Milton,Tony,Jackson,Sam,Hank,Bridget,Butterworth,Stéphane,Julia,Justin,Archimedes,Richards,Kiroshi,Landers,Doucette,Moses,Fred_Deltan,Fred_Carleon,Kal,Denu,Gina,Vinnie,Yoshi,Vickers,Henry,Valter
3,52,2252-02-01,Delta Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Delta Pavonis,Epsilon Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,Epsilon Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,HIP 84051,HIP 84051,HIP 84051,Sol,82 Eridani,Sol,Sol,Sol,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,Delta Eridani,,,Epsilon Eridani,Epsilon Eridani,Epsilon Indi -> GL 877,82 Eridani,82 Eridani,#no_location#,82 Eridani,Epsilon Eridani,Epsilon Eridani,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,HIP 14101,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,53,2230-08-01,Delta Eridani,Gamma Pavonis,Epsilon Eridani,Epsilon Eridani,82 Eridani,Delta Pavonis,Epsilon Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,Epsilon Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Gamma Pavonis,Gamma Pavonis,HIP 84051,HIP 84051,Gamma Pavonis,82 Eridani,Sol,Sol,Sol,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,Delta Eridani,,,Epsilon Eridani,Epsilon Eridani,Epsilon Indi -> GL 877,82 Eridani,82 Eridani,#no_location#,82 Eridani,Epsilon Eridani,Gamma Pavonis,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,HIP 14101,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,54,2257-03-01,Delta Eridani,Gamma Pavonis,Epsilon Eridani,Epsilon Eridani,82 Eridani,Delta Pavonis,Epsilon Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,Epsilon Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Gamma Pavonis,Gamma Pavonis,HIP 84051,HIP 84051,Gamma Pavonis,82 Eridani,Sol,Sol,Sol,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,Delta Eridani,,,Epsilon Eridani,Epsilon Eridani,Epsilon Indi -> GL 877,82 Eridani,82 Eridani,#no_location#,82 Eridani,Epsilon Eridani,Gamma Pavonis,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,HIP 14101,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,55,2243-12-01,Delta Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Delta Pavonis,Epsilon Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,Epsilon Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Gamma Pavonis,Gamma Pavonis,HIP 84051,HIP 84051,Epsilon Eridani,82 Eridani,Sol,Sol,Sol,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,Delta Eridani,,,Epsilon Eridani,Epsilon Eridani,Epsilon Indi -> GL 877,82 Eridani,82 Eridani,#no_location#,82 Eridani,Epsilon Eridani,Gamma Pavonis,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,HIP 14101,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,56,2226-12-01,Delta Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Delta Pavonis,Epsilon Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,Epsilon Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Gamma Pavonis,Gamma Pavonis,HIP 84051,HIP 84051,Epsilon Eridani,82 Eridani,Sol,Sol,Sol,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,Delta Eridani,,,Epsilon Eridani,Epsilon Eridani,Epsilon Indi -> GL 877,82 Eridani,82 Eridani,#no_location#,82 Eridani,Epsilon Eridani,Gamma Pavonis,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,HIP 14101,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,57,2257-04-01,Delta Eridani,Sol,Sol,Epsilon Eridani,82 Eridani,Sol,Epsilon Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,Sol,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Sol,Sol,HIP 84051,HIP 84051,Sol,82 Eridani,Sol,Sol,Sol,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,Delta Eridani,,,Epsilon Eridani,Epsilon Eridani,Epsilon Indi -> GL 877,82 Eridani,82 Eridani,#no_location#,82 Eridani,Sol,Sol,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,HIP 14101,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,58,2257-04-01,Delta Eridani,Sol,Sol,Epsilon Eridani,82 Eridani,Sol,Epsilon Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,Sol,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Sol,Sol,HIP 84051,HIP 84051,Sol,82 Eridani,Sol,Sol,Sol,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,Delta Eridani,,,Epsilon Eridani,Epsilon Eridani,Epsilon Indi -> GL 877,82 Eridani,82 Eridani,#no_location#,82 Eridani,Sol,Sol,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,HIP 14101,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,59,2230-10-01,Delta Eridani,Sol,Sol,Epsilon Eridani,82 Eridani,Sol,Epsilon Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,Sol,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Sol,Sol,HIP 84051,HIP 84051,Sol,82 Eridani,Sol,Sol,Sol,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,Delta Eridani,,,Epsilon Eridani,Epsilon Eridani,Epsilon Indi -> GL 877,82 Eridani,82 Eridani,#no_location#,82 Eridani,Sol,Sol,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,HIP 14101,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,60,2257-04-01,Delta Eridani,Sol,Sol,Epsilon Eridani,82 Eridani,Sol,Epsilon Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,Sol,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Sol,Sol,HIP 84051,HIP 84051,Sol,82 Eridani,Sol,Sol,Sol,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,Delta Eridani,,,Epsilon Eridani,Epsilon Eridani,Epsilon Indi -> GL 877,82 Eridani,82 Eridani,#no_location#,82 Eridani,Sol,Sol,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,HIP 14101,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,61,2232-09-01,Delta Eridani,Sol,Sol,Epsilon Eridani,82 Eridani,Sol,Epsilon Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,Sol,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Sol,Sol,HIP 84051,HIP 84051,Sol,82 Eridani,Sol,Sol,Sol,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,Delta Eridani,,,Epsilon Eridani,Epsilon Eridani,Epsilon Indi -> GL 877,82 Eridani,82 Eridani,#no_location#,82 Eridani,Sol,Sol,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,HIP 14101,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,62,2244-02-01,Delta Eridani,Sol,Sol,Epsilon Eridani,82 Eridani,Sol,Epsilon Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,Sol,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Sol,Sol,HIP 84051,HIP 84051,Sol,82 Eridani,Sol,Sol,Epsilon Indi_Big Top,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,Delta Eridani,,,Epsilon Eridani,Epsilon Eridani,Epsilon Indi -> GL 877,82 Eridani,82 Eridani,#no_location#,82 Eridani,Sol,Sol,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,Epsilon Indi,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,63,2257-04-01,Delta Eridani,Sol,Sol,Epsilon Eridani,82 Eridani,Sol,Epsilon Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,Sol,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Sol,Sol,HIP 84051,HIP 84051,Sol,82 Eridani,Sol,Sol,Epsilon Indi_Big Top,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,Delta Eridani,,,Epsilon Eridani,Epsilon Eridani,Epsilon Indi -> GL 877,82 Eridani,82 Eridani,#no_location#,82 Eridani,Sol,Sol,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,Epsilon Indi,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,64,2257-04-01,Delta Eridani,Sol,Sol,Epsilon Eridani,82 Eridani,Sol,Epsilon Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,Sol,82 Eridani,Epsilon Eridani,Sol,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Sol,Sol,HIP 84051,HIP 84051,Sol,82 Eridani,Sol,Sol,Epsilon Indi_Big Top,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,Delta Eridani,,,Epsilon Eridani,Epsilon Eridani,Epsilon Indi -> GL 877,82 Eridani,82 Eridani,#no_location#,82 Eridani,Sol,Sol,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,Epsilon Indi,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,65,2257-04-01,Delta Eridani,Sol,Sol,Epsilon Eridani,82 Eridani,Sol,Epsilon Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,Sol,82 Eridani,Epsilon Eridani,Sol,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Sol,Sol,HIP 84051,HIP 84051,Sol,82 Eridani,Sol,Sol,Epsilon Indi_Big Top,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,Delta Eridani,,,Epsilon Eridani,Epsilon Eridani,Epsilon Indi -> GL 877,82 Eridani,82 Eridani,#no_location#,82 Eridani,Sol,Sol,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,Epsilon Indi,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,66,2257-04-01,Delta Eridani,Sol,Sol,Epsilon Eridani,82 Eridani,Sol,Epsilon Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,Sol,82 Eridani,Epsilon Eridani,Sol,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Sol,Sol,HIP 84051,HIP 84051,Sol,82 Eridani,Sol,Sol,Epsilon Indi_Big Top,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,Delta Eridani,,,Epsilon Eridani,Epsilon Eridani,Epsilon Indi -> GL 877,82 Eridani,82 Eridani,#no_location#,82 Eridani,Sol,Sol,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,Epsilon Indi,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,67,2257-04-01,Delta Eridani,Sol,Sol,Epsilon Eridani,82 Eridani,Sol,Epsilon Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,Sol,82 Eridani,Epsilon Eridani,Sol,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Sol,Sol,HIP 84051,HIP 84051,Sol,82 Eridani,Sol,Sol,Epsilon Indi_Big Top,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,Delta Eridani,,,Epsilon Eridani,Epsilon Eridani,Epsilon Indi -> GL 877,82 Eridani,82 Eridani,#no_location#,82 Eridani,Sol,Sol,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,Epsilon Indi,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,68,2257-04-01,Delta Eridani,Sol,Sol,Epsilon Eridani,82 Eridani,Sol,Epsilon Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,Sol,82 Eridani,Epsilon Eridani,Sol,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Sol,Sol,HIP 84051,HIP 84051,Sol,82 Eridani,Sol,Sol,Epsilon Indi_Big Top,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,Delta Eridani,,,Epsilon Eridani,Epsilon Eridani,Epsilon Indi -> GL 877,82 Eridani,82 Eridani,#no_location#,82 Eridani,Sol,Sol,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,Epsilon Indi,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,69,2233-05-01,Delta Eridani,Sol,Sol,Epsilon Eridani,82 Eridani,Sol,Epsilon Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,Sol,82 Eridani,Epsilon Eridani,Sol,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Sol,Sol,HIP 84051,HIP 84051,Delta Eridani,82 Eridani,Sol,Sol,Epsilon Indi_Big Top,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,Delta Eridani,,,Epsilon Eridani,Epsilon Eridani,Epsilon Indi -> GL 877,82 Eridani,82 Eridani,#no_location#,82 Eridani,Sol,Sol,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,Epsilon Indi,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,70,2256-12-01,Delta Eridani,Sol,Sol,Epsilon Eridani,82 Eridani,Sol,Epsilon Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,Sol,82 Eridani,Epsilon Eridani,Sol,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Sol,Sol,HIP 84051,HIP 84051,Delta Eridani,82 Eridani,Sol,Sol,Epsilon Indi_Big Top,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,Delta Eridani,,,Epsilon Eridani,Epsilon Eridani,GL 877,82 Eridani,82 Eridani,#no_location#,82 Eridani,Sol,Sol,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,Epsilon Indi,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,71,2257-04-01,Delta Eridani,Sol,Sol,Epsilon Eridani,82 Eridani,Sol,Epsilon Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,Sol,82 Eridani,Epsilon Eridani,Sol,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Sol,Sol,HIP 84051,HIP 84051,Sol,82 Eridani,Sol,Sol,Epsilon Indi_Big Top,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,Delta Eridani,,,Epsilon Eridani,Epsilon Eridani,GL 877,82 Eridani,82 Eridani,#no_location#,82 Eridani,Sol,Sol,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,Epsilon Indi,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,72,2233-06-01,Delta Eridani,Sol,Sol,Epsilon Eridani,82 Eridani,Sol,Epsilon Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,Sol,82 Eridani,Epsilon Eridani,Sol,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Sol,Sol,HIP 84051,HIP 84051,Sol,82 Eridani,Sol,Sol,Delta Eridani,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,Delta Eridani,,,Epsilon Eridani,Epsilon Eridani,GL 877,82 Eridani,82 Eridani,#no_location#,82 Eridani,Sol,Sol,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,Epsilon Indi,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
